Nome;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100;2101;2102;2103;2104;2105;2106;2107;2108;2109;2110;2111;2112;2113;2114;2115;2116;2117;2118;2119;2120;2121;2122;2123;2124;2125;2126;2127;2128;2129;2130;2131;2132;2133;2134;2135;2136;2137;2138;2139;2140;2141;2142;2143;2144;2145;2146;2147;2148;2149;2150;2151;2152;2153;2154;2155;2156;2157;2158;2159;2160;2161;2162;2163;2164;2165;2166;2167;2168;2169;2170;2171;2172;2173;2174;2175;2176;2177;2178;2179;2180;2181;2182;2183;2184
26/07/2017;514.4894992;576.7810158;486.40599;639.6027929;585.9992;555.9100486;447.3583673;603.7391987;616.1738056;624.7691057;593.6489185;585.3319185;467.1091954;464.4611399;541.5288538;489.7495922;598.7495922;577.1995231;518.8774548;394.317292;633.6365159;633.9118644;549.4891217;586.3118367;505.4382304;561.8321227;562.5652174;557.1233095;673.8448423;722.8630137;545.0932556;512.0305603;472.8972268;491.3739399;455.3556086;633.4979592;509.9393694;508.3322859;518.4015025;572.6411717;730.8236715;520.5230525;402.6193136;513.7066557;485.4117148;534.5299918;477.3210483;569.9631751;518.4481659;565.8127036;399.7226054;455.7224168;434.7617579;599.1008547;476.5495706;393.6034063;455.4628433;453.0885029;445.4468085;459.9324654;582.7936759;646.7630943;478.7470356;486.7756779;470.2299421;767.0063241;472.4906732;768.6141215;418.0047431;534.2930612;702.4095004;502.8264984;728.3283082;769.1786297;773.4777871;588.0685155;599.035461;694.3527101;691.0546939;680.8470688;789.7680921;709.1233716;457.7336683;749.3254098;734.4115324;621.5441527;674.2232631;567.0116822;721.9376923;667.9542857;617.9020243;650.1726333;730.1654135;800.9387755;736.6320273;794.6635441;789.1168831;640.2192014;563.5118367;702.2932072;637.9982729;539.7766213;630.688172;628.2034564;581.1480879;621.1461224;789.1011858;729.1663894;791.3081494;490.4828393;424.8881633;550.0592474;573.6655923;394.1257097;492.1387755;601.1336134;483.471564;484.9037995;483.2928453;464.3048875;506.3038982;601.4416327;541.70726;498.5800156;502.1563821;579.0016207;493.0557377;595.2932455;469.6525064;478.4455052;510.484585;547.7198028;557.1256367;561.5687606;498.4465195;465.6206897;404.1246964;481.2487844;490.1137521;492.1673469;465.7638063;635.760541;490.1968174;568.7217391;493.2674024;450.8110107;471.942404;478.0538336;500.1469839;514.8775671;425.7425405;551.9084034;489.7444536;454.0916737;512.5490654;470.1166395;485.4292566;529.630217;531.4724733;537.9380098;493.938373;463.8939014;495.8465306;429.4146939;544.5080714;517.4282219;414.1107383;511.3539463;454.9527825;503.6247878;535.7280632;493.7619048;455.3423783;490.0932806;440.3948429;478.8508977;475.6053485;436.3176865;512.8747026;440.3727715;538.0614525;467.7891617;594.0074938;527.1819699;605.8973747
03/11/2017;939.7722132;831.6994172;820.1938436;913.5213344;810.792;862.1426256;786.5273469;908.7745483;856.675453;803.4934959;803.9292845;863.8132428;828.8908046;833.0785838;799.4197628;825.814845;758.0350734;773.0063593;855.6315789;869.4004894;903.6231156;874.7389831;855.4327156;802.1510204;802.5859766;854.3769169;911.1483376;781.3309467;913.9846547;932.7574537;811.0432973;839.1850594;827.8482871;879.3238242;822.5497216;872.6791837;898.5222312;905.043205;827.1903172;886.630594;919.0072464;856.8736089;810.971269;809.6746097;905.6578947;875.8701726;843.9402129;874.5482815;839.4250399;853.7833876;774.1900383;806.0770578;786.7101002;912.857265;848.0562061;829.4103812;856.4313409;822.5318445;853.7823241;897.637917;871.6885375;942.991942;831.1509881;785.6088743;812.5078577;922.3581028;877.9562044;976.3316913;804.1905138;906.5861224;918.5986896;795.3288644;937.2529313;943.9632953;937.4400671;905.4168026;868.4814815;874.6127258;861.2881633;878.7672048;876.4901316;950.4344828;838.5108878;965.1180328;945.1619273;883.7804296;921.9086651;897.8403427;944.3576923;954.637551;894.1238866;915.3190135;952.4837093;973.4791837;960.5093697;978.1803279;978.0580087;876.2939677;874.6253061;912.4987102;875.8816926;860.0104083;894.7791563;898.3157895;885.3555736;859.3893878;933.5905138;905.8136439;931.7308998;844.1723869;815.6195918;850.8366693;887.6478646;759.3187348;850.5208163;896.0731092;844.7393365;861.5513339;927.1106489;912.6889061;893.2362768;968.0261224;869.9211553;858.5175644;883.830093;911.2414911;885.2614754;869.1820428;942.115548;867.1949085;932.3067194;939.5809367;865.7988115;914.2147708;922.6791171;839.8337165;857.2842105;849.7455429;852.5687606;883.9902041;826.8130841;900.9880668;925.9078727;976.1113043;846.5619694;895.863599;861.8981636;908.0473083;891.8929482;887.9557662;817.6419437;903.0016807;837.94659;843.5416316;907.6464174;845.6941272;843.3964828;861.5776294;886.0180772;896.6615008;861.1980279;883.1787803;870.7028571;831.7542857;906.5531011;883.7936378;834.9026846;872.7583401;841.029511;866.7011885;892.3288538;834.7033568;877.3902634;862.8648221;826.0443191;855.2935207;875.3411669;834.744342;942.5305313;856.4424635;839.9577015;845.7171888;904.1715237;841.2654424;924.8679395
13/11/2017;926.1332795;803.6094921;768.5665557;866.5857254;772.4496;826.5251216;733.4897959;853.8059701;821.378089;756.0113821;762.9767055;826.6706282;779.1387521;785.0215889;775.1810277;764.1101142;720.139478;744.9992051;823.9300864;831.5040783;845.0058626;823.8067797;820.61805;745.9395918;734.1068447;809.5334948;879.0502984;725.0851233;884.7331628;911.203062;777.9159034;793.3370119;813.8858075;869.5875096;796.3317422;829.1404082;904.3427648;854.0526316;798.4131886;839.1521562;886.0853462;832.4459459;778.3088587;772.9613804;900.1375212;859.6688578;817.3112203;847.2602291;820.1451356;815.286645;745.5356322;778.9325744;743.4417887;890.1504274;847.7751756;798.5831306;840.9022617;794.1513648;836.8764321;871.2774614;828.7130435;908.1885576;783.2758893;751.2604766;770.891646;888.3525692;859.1021898;952.5541872;768.5833992;871.9567347;888.8886159;760.5197161;938.5175879;930.1231648;933.6362112;903.7504078;865.5855004;809.2435192;805.9012245;840.5497026;808.8486842;899.0613027;754.1557789;908.1663934;878.9826224;837.7159905;875.7447307;826.6448598;886.4669231;897.1502041;832.848583;878.4280032;898.1704261;923.4228571;895.0068143;935.8118657;964.0164502;850.751062;852.3804082;896.8770421;857.7210708;824.6565252;863.337469;865.4823252;865.4646054;830.035102;863.9185771;850.2628952;862.3548387;821.4906396;800.6506122;798.7870296;846.4585012;717.947283;809.3673469;834.5210084;828.7867299;807.0452708;859.2470882;835.5709853;834.4972156;903.0310204;821.4800937;812.5550351;809.5908707;840.7884927;840.7860656;796.0032949;864.7544605;814.0588703;863.9359684;876.1380444;797.3327674;847.9719864;864.098472;793.2275862;787.0874494;780.3290113;809.1400679;821.0473469;764.7765506;859.0580748;847.1407035;906.4878261;815.8047538;815.1635168;839.6193656;812.2732463;848.5403568;843.5971564;772.3239557;828.192437;804.5488907;808.902439;873.8450156;826.1247961;791.6842526;815.7295492;840.451931;845.9184339;803.7518488;802.3283208;838.4636735;779.3730612;848.6329652;829.2544861;801.5251678;840.0463792;804.5809444;845.5730051;844.0837945;788.5089774;783.3072626;821.855336;795.4133763;832.1233411;782.0056726;810.2799665;848.6978588;790.2001621;806.4604948;806.1176969;847.4279767;804.0392321;905.58393
17/01/2018;947.4006462;817.9958368;805.4559068;871.9387122;798.3408;854.0324149;756.0285714;879.0322074;835.4110379;781.6447154;794.0873544;828.1994907;803.1001642;840.8082902;767.9067194;777.5163132;749.733279;758.3314785;850.5302435;846.9714519;850.2495812;865.0228814;863.8896052;799.3853061;805.3130217;831.7828894;924.3759591;776.5592681;917.7621483;964.0572119;860.6136553;859.1926995;872.9649266;880.8912876;820.8424821;910.6228571;913.6620857;953.6881383;879.2370618;865.275834;932.0909823;900.3966614;793.6328811;820.0394412;917.7393888;895.4987675;883.1736282;854.9680851;876.5255183;834.240228;805.056705;800.7635727;823.1272167;929.6358974;908.1451991;833.4914842;847.4208401;850.9760132;946.1252046;957.8120423;903.6743083;917.0048348;856.0806324;819.5612161;841.4739454;926.3517787;891.5563666;962.9876847;802.8735178;894.3942857;894.2964783;811.7988959;940.3165829;942.2463295;963.6923722;952.2357259;936.8542159;848.5074627;818.1028571;842.306712;839.0814145;942.3954023;859.4103853;961.1647541;926.2511848;914.0747812;934.4800937;897.3216511;921.8684615;941.4791837;921.7449393;945.3229912;935.5906433;986.8628571;948.5187394;997.4106167;1018.950649;895.1835174;901.9191837;934.3465176;921.5569948;895.7165733;945.5268817;955.3621367;943.3930024;878.1763265;930.1328063;908.8510815;950.3718166;870.3346334;861.8016327;843.0800641;903.3666398;793.052717;856.4269388;886.3655462;872.4968404;840.2029103;850.1198003;902.4305663;892.708035;860.3306122;863.537861;874.8430913;852.3541843;868.1604538;894.5188525;850.9102142;917.7646559;876.1408115;865.7422925;908.9794577;850.6443124;912.7691002;880.9694397;879.4789272;843.7214575;874.5867099;873.3132428;861.6889796;837.7332201;905.2633254;865.1809045;892.226087;779.2470289;903.230074;840.7420701;872.5032626;932.5607477;924.2045814;813.5328218;897.8428571;840.433032;867.9840202;958.3971963;805.4184339;784.5835332;860.0358932;892.8036154;919.0489396;868.3525062;869.6165414;884.9763265;817.0653061;900.9872557;885.9698206;787.2919463;911.810415;801.1939292;874.6426146;913.3849802;778.392662;816.2178771;822.2426877;779.3408541;775.9968774;850.713128;795.4400671;912.2910389;840.7536467;775.3439745;827.1812024;801.1323897;746.6310518;870.4264121
22/01/2018;828.0177706;693.8534555;671.1123128;754.1008534;674.48;724.4813614;638.6555102;757.2780833;723.2710049;662.4609756;665.2013311;710.0814941;664.9942529;716.2236615;651.4055336;648.1468189;621.8042414;636.6955485;717.1736057;717.6541599;716.218593;752.2745763;736.2796132;671.0620408;677.9774624;701.5932203;783.7919864;643.4828958;794.6973572;814.6446414;710.2456286;680.2640068;735.7039152;773.0100231;712.9506762;751.2318367;794.279709;750.3676355;736.1944908;708.5947925;797.2640902;764.2241653;661.0989625;702.4741167;810.6986418;775.4880855;739.041769;717.6464812;736.6539075;694.8916938;671.5616858;670.8309982;666.4448728;797.5529915;770.3395785;680.5742092;710.3804523;700.4052936;754.3919804;766.3051261;733.7533597;750.6035455;681.7897233;697.8134758;689.6997519;799.9454545;753.648013;824.8661741;664.0284585;738.9191837;754.6126126;680.9629338;821.9564489;829.1076672;839.6068734;830.5717781;810.5973207;733.7242734;705.7910204;726.7723025;734.8840461;808.9111111;681.2077052;812.5827869;780.3127962;748.0540971;766.9086651;725.6580997;788.4046154;800.3444898;755.1279352;792.5306285;799.2005013;832.9240816;803.3620102;838.8235753;872.8467532;770.6193713;761.0261224;805.8839209;775.1519862;750.4739792;803.5459057;801.2741555;779.6655818;752.9477551;805.8426877;743.7462562;843.8480475;717.3970359;709.5420408;719.8734988;771.1402095;636.0097324;724.44;756.1285714;738.4423381;694.3306386;732.8402662;760.1155935;755.5791567;767.3036735;717.7533177;740.0843091;714.1327134;731.8573744;722.7311475;713.7726524;788.9320306;722.5497216;744.2158103;776.1059984;717.7283531;769.7283531;742.139219;722.6291188;692.3789474;721.302269;726.1612903;711.1216327;673.5522515;757.4367542;759.0820771;790.5826087;708.8404075;756.4617913;785.0158598;731.1044046;789.613424;785.7369668;715.2327366;746.787395;752.4963024;739.823381;823.9649533;750.3588907;708.9408473;769.2328881;773.3500411;766.8874388;720.2867707;726.700919;778.0922449;715.3314286;758.9218352;737.5946166;699.5041946;792.5760781;741.0750422;773.7724958;802.5770751;698.3762685;669.9146049;747.829249;709.4174053;701.6612022;704.0437601;732.2380553;754.5305313;694.7212318;688.4676776;742.5232854;743.5004163;714.8255426;829.7199682
11/02/2018;784.6631664;641.5170691;613.9442596;713.7300233;621.8016;672.3063209;585.0073469;716.6543598;690.2537068;606.5447154;617.9916805;668.2648557;609.7110016;679.097582;601.4885375;575.3988581;585.406199;608.227345;680.2168107;656.8425775;665.8165829;718.479661;685.8710717;616.9697959;628.2345576;653.2445521;732.658994;582.4574383;687.2429668;788.1208703;701.8884263;628.5186757;700.6663948;430.1056284;445.7414479;725.68;663.9975748;700.4721131;643.2495826;674.0244101;652.0048309;396.6232114;628.6272945;611.8562038;490.3047538;394.0912079;716.6052416;505.9762684;667.2767145;601.1286645;625.764751;308.466725;624.8010794;764.4940171;444.843872;638.4987835;679.0508885;676.5574855;692.2364975;715.1936534;683.801581;704.5253828;622.687747;371.2374692;667.4110835;760.0055336;713.9391727;804.9146141;639.913834;713.6269388;510.5438165;654.6466877;780.3207705;818.9771615;841.7451802;844.1092985;828.6635146;680.7211312;665.3069388;695.4885302;714.6751645;774.9095785;628.2353434;783.4352459;733.8364929;709.9029435;734.2654176;681.5280374;771.3584615;770.4008163;724.7060729;756.8074781;769.716792;801.9363265;774.5851789;809.4387198;842.7748918;729.6992353;710.2595918;775.9793637;738.1528497;699.8807046;756.7138131;756.3495679;739.3205858;688.7730612;734.8039526;694.7079867;730.4414261;661.1622465;657.5706122;680.6581265;728.1345689;585.3090024;682.1110204;723.6672269;686.164297;631.0767987;695.344426;718.6920093;709.3587908;741.8138776;688.4277908;674.1506635;649.591716;713.6523501;675.2106557;688.2281713;747.8861512;671.4256165;692.4577075;742.9030403;674.7920204;731.0093379;699.9354839;662.2099617;631.2825911;658.6199352;666.7512733;665.8106122;617.3636364;733.0397772;718.0351759;751.926087;668.1417657;717.0788825;743.3171953;685.1476346;748.8147833;747.7045814;672.771526;712.9092437;724.4313887;702.9596299;777.978972;706.6916803;664.0375699;722.1235392;728.3853739;728.0513866;672.6803615;671.0258981;735.964898;664.5069388;716.3024639;698.0073409;657.0696309;762.4442636;686.3246206;732.2419355;750.8189723;645.4839969;624.2490024;705.4134387;668.2860596;643.5128806;655.9019449;677.293378;701.8643933;634.6612642;640.9138069;708.7087214;710.0691091;696.8639399;827.8591885
12/04/2018;575.003231;576;523.0357737;625.840962;575.2376;579.7139384;500.6840816;607.2081697;604.4390445;569.4154472;550.0274542;578.2258065;513.3596059;533.7426598;515.4086957;516.9902121;542.9828711;531.6891892;556.6433621;479.1239804;614.9673367;622.0542373;568;556.5828571;523.7679466;555.2154964;597.4049446;522.3126492;668.6939471;671.2191781;592.4238135;546.2122241;535.7952692;543.4202005;532.9610183;625.4955102;576.1123686;553.3699921;566.5342237;573.3010578;685.9959742;555.200318;484.2665603;577.6261298;576.1434635;606.0057518;543.0794431;628.8747954;569.1443381;606.1131922;466.5693487;486.2460595;485.2559753;631.9623932;546.607338;479.7907543;525.2399031;514.2903226;498.3649755;534.2384052;595.1620553;613.5721193;527.2371542;553.9613804;514.0760959;709.6750988;539.8004866;722.5558292;495.9612648;571.7077551;748.7362817;547.8746057;733.9271357;758.4323002;730.5549036;613.4412724;631.2474389;673.2780833;628.2669388;624.9039932;681.2557566;691.0704981;500.5360134;691.5721311;674.7898894;628.4844869;656.8641686;594.5404984;695.2084615;670.0318367;640.1506073;646.0373906;688.0893901;741.677551;698.4787053;743.3989071;767.0147186;661.9141886;623.5526531;697.3645744;650.4870466;593.9751801;654.0132341;668.8672427;631.635476;636.2791837;734.6031621;671.390183;701.7792869;530.326053;490.635102;574.6301041;604.1426269;468.5750203;552.084898;613.9840336;523.8894155;524.9975748;539.5615641;538.8595811;561.256961;613.5836735;583.245121;545.5542545;529.8343195;612.5153971;532.8827869;590.4258649;543.7340697;530.2410501;535.4656126;580.0484799;568.9601019;618.7937182;541.7266553;537.2896552;469.4955466;555.4797407;567.6112054;556.4228571;522.5004248;622.7215593;526.821608;590.5365217;514.0365025;517.4634347;553.9524207;534.6541599;568.5964316;574.2496051;494.6376812;569.5226891;555.0879211;534.1740959;587.1487539;521.7773246;550.1430855;583.0509182;587.5727198;585.7430669;551.705834;528.6649958;556.9167347;496.5779592;574.0543755;562.1313214;477.1308725;584.1244915;526.6644182;569.1994907;590.4703557;534.0663544;505.5179569;558.5565217;514.5294118;493.167057;526.3427877;518.8725901;568.6026963;487.4683955;523.5051875;532.3988146;593.0316403;558.1260434;658.8743039
22/05/2018;518.9523425;559.2972523;480.9633943;632.651668;594.4976;547.3200972;475.8522449;601.5789474;602.7784185;619.8804878;583.4267887;568.8590832;477.9310345;485.3471503;520.6932806;493.0318108;582.6019576;558.2384738;504.2050275;402.7577488;632.0979899;615.1101695;554.5535858;554.8783673;485.2687813;552.6553672;572.6265985;545.4526651;657.7902813;707.7824335;554.2722731;515.8455008;470.6924959;502.5065536;456.513922;632.3665306;511.3144705;498.4925373;537.8046745;562.6794142;726.099839;522.40938;418.2027135;508.7510271;497.729202;537.2350041;488.2792793;562.1022913;504.9481659;541.8184039;415.1708812;468.2574431;441.1688512;581.4495726;475.4465262;396.7866991;471.8877221;470.9197684;457.6301146;449.3336046;580.5873518;630.991942;472.0498024;501.2736237;484.9139785;764.4608696;461.2838605;758.8136289;427.1193676;513.4865306;701.2547093;504.3817035;721.3760469;751.6141925;772.1709975;579.8205546;600.1749409;678.854674;675.1755102;725.0305862;822.1439145;733.11341;464.3350084;728.1737705;726.063981;634.7812251;672.6245121;578.4602804;718.0261538;684.8767347;593.859919;635.7677009;726.4068505;791.8391837;732.5238501;797.1053864;808.4735931;711.4715378;688.6334694;759.4625967;734.3851468;700.3738991;718.579818;762.3731343;741.7892596;709.5828571;802.9003953;768.7437604;802.3556876;598.1583463;537.2220408;638.4811849;694.8767123;507.2051906;681.8669388;658.2285714;616.0189573;508.6168149;481.2237937;470.9123351;545.3890215;628.7918367;567.5893833;515.1803279;500.8554522;596.3881686;526.3639344;584.6523888;477.5369584;483.7820207;508.0577075;559.6187346;567.4329372;589.1222411;523.6519525;501.6390805;405.4421053;519.8581848;538.2920204;520.2538776;503.4146134;647.5497216;499.6691792;586.5843478;487.2325976;482.8989318;470.1410684;502.7414356;536.6720476;588.0868878;452.9624893;572.7596639;524.2391126;492.7544155;533.0327103;452.4510604;511.0663469;538.1627713;565.4897288;593.0791191;543.0353328;481.8863826;526.3983673;464.4244898;572.9745115;543.497553;442.7072148;543.8633035;467.5910624;513.9516129;583.2624506;526.9570648;504.6703911;493.5304348;449.6680097;500.5823575;512.6183144;459.4903604;534.1657415;449.2358185;526.7206704;501.2565622;646.2531224;592.1101836;625.2163882
01/06/2018;489.3901454;553.0324729;475.4708819;619.6377036;574.3784;542.6758509;466.2538776;575.6127258;588.5197694;596.9682927;566.2645591;550.7071307;473.5287356;463.1079447;499.058498;492.4690049;561.5685155;550.7408585;500.7564808;383.3613377;631.9355109;601.6677966;523.6510878;545.8604082;464.0267112;531.5835351;559.7007673;527.8353222;662.3486786;689.4842869;563.7418818;517.1290323;462.7487765;490.8804934;458.0135243;620.0171429;525.0080841;499.9536528;519.196995;571.5207486;714.9557166;505.3895072;412.0989625;503.759244;483.4295416;520.9046836;476.018018;572.0499182;504.7488038;549.3135179;400.6858238;464.7355517;424.7023901;589.025641;459.1249024;391.1297648;463.2043619;444.2018197;434.49018;434.6533767;582.9233202;630.8404512;483.429249;484.1700904;455.8444996;756.4118577;464.7534469;749.4129721;435.6679842;531.8122449;709.5241605;487.3288644;724.5351759;764.9119086;764.3227158;567.1916803;592.0535855;668.1390416;659.3893878;644.2735769;760.53125;708.1249042;459.2043551;710.4344262;733.3009479;628.265712;659.7868852;581.1004673;705.8453846;670.8293878;594.4890688;634.0835322;700.8387636;782.72;722.7649063;773.9687744;791.3038961;633.8436703;557.1142857;688.2020636;617.3126079;542.2153723;609.1571547;639.461901;564.0154597;599.5795918;763.1201581;701.2687188;765.3896435;491.0811232;400.1559184;534.8238591;551.008058;383.5255474;490.6661224;581.4226891;469.8878357;494.8852061;451.2379368;444.3141971;511.0859189;569.2685714;539.5191257;502.3411397;480.8360101;566.0461912;493.7245902;587.8500824;440.2013594;446.5584726;473.8592885;519.4387839;534.8421053;548.3556876;498.6383701;459.651341;383.0898785;489.1612642;491.5967742;494.2122449;477.2302464;619.9490851;467.2085427;539.8695652;465.6247878;444.2259655;444.1018364;471.0228385;489.8589635;505.2993681;429.5242967;545.602521;483.1405094;447.039529;485.7383178;443.3662316;484.82494;521.9223706;526.5398521;545.1557912;483.6080526;444.6232247;479.4187755;416.0620408;547.1096007;514.2699837;378.0637584;511.8885273;450.7824621;487.5212224;520.1857708;491.7876659;468.4022346;468.3699605;439.5471394;455.7025761;484.6880065;440.79715;501.1371927;430.7204214;500.7326417;460.5520745;583.3522065;537.6669449;591.7319014
21/06/2018;472.0864297;527.5395504;456.3394343;605.9464701;564.0448;534.3363047;450.9420408;566.4281225;584.7413509;582.6439024;555.1039933;547.5551783;440.7980296;437.5673575;486.9438735;477.1182708;551.0008157;543.9721781;466.4171249;358.9836868;610.1901173;595.459322;525.2489927;544.5477551;457.1410684;525.9063761;544.6112532;530.4526651;647.1892583;684.3271555;531.3455454;478.5704584;438.8482871;471.9807247;426.3428799;615.4473469;497.2651576;487.3684211;515.9173623;550.5280716;705.1513688;483.2432432;392.5977654;509.2021364;460.3514431;504.8044371;458.7199017;562.7160393;487.2065391;527.8599349;377.9463602;438.7618214;422.7401696;560.8897436;441.5433255;369.9951338;438.4305331;431.3779983;419.1841244;422.53214;563.0972332;613.4157937;456.56917;471.9975349;467.1240695;746.6972332;442.1670722;739.8218391;408.1818182;500.8220408;696.990172;473.2886435;706.2135678;748.723491;750.5590947;554.8058728;581.7966903;656.1029065;642.8979592;635.4460493;755.3486842;700.4758621;429.160804;710.9622951;716.807267;618.6173429;655.824356;554.2647975;697.8369231;656.4881633;581.0712551;619.4057279;700.8412698;758.755102;722.0826235;758.6955504;785.0181818;622.4010195;539.4179592;666.3929493;602.2797927;516.1689351;600.3829611;618.3747054;555.0317331;584.915102;749.8640316;696.0066556;763.2572156;464.7347894;381.3069388;531.0240192;536.72361;368.5442011;470.7526531;573.8512605;451.678515;475.650768;457.781198;442.0480993;483.8607796;568.524898;526.9336456;478.4184231;485.8655959;539.9837925;457.1516393;571.5807249;438.3551402;464.0453461;472.1620553;512.0509449;533.2190153;543.5908319;488.4074703;447.840613;384.8283401;466.1507293;488.5135823;488.6514286;471.6627018;625.9904535;455.3827471;521.0208696;455.6757216;414.4954807;425.0225376;448.8768352;471.9881054;493.7432859;402.8917306;515.9201681;462.0509449;434.8216989;461.7834891;422.5848287;468.3868905;501.9749583;498.8964667;529.7185971;472.0377979;443.4511278;460.0620408;406.7706122;526.0968564;501.6835237;369.033557;484.263629;422.1045531;463.024618;510.2972332;470.4293521;444.3974461;444.5770751;416.2965351;439.8961749;458.808752;406.7401509;474.9690722;411.2763371;496.7031125;435.5859441;555.4704413;503.6560935;568.9172633
26/06/2018;514.7738288;574.0074938;515.9392679;659.4538402;616.0544;586.6110211;481.9453061;609.9261587;632.3228995;600.8186992;574.2262895;584.6222411;497.7060755;487.373057;518.0932806;527.5660685;597.4208809;572.54531;534.3126473;407.54323;656.5067002;651.7372881;564.2046737;580.802449;508.8105175;551.5415658;590.9428815;553.5330151;703.5686275;710.564867;580.2622814;530.9906621;483.411093;484.4795682;470.7199682;630.3510204;536.5392078;528.0078555;536.7220367;583.8738812;737.6014493;511.2066773;422.1779729;560.4675431;516.8904924;554.0772391;494.0802621;604.8232406;535.4130781;597.6734528;406.5141762;464.8616462;439.5659214;619.5119658;498.8766589;413.8353609;482.2835218;464.2580645;442.4697218;469.4320586;608.56917;645.6728445;503.8379447;531.9958915;491.5508685;778.1762846;480.6942417;770.1666667;466.1185771;550.8995918;754.1482391;516.8809148;744.3559464;781.1199021;771.6890193;559.3833605;599.2411348;704.5333857;683.8097959;672.2880204;776.2179276;720.0835249;477.6658291;735.0672131;749.4794629;650.459825;673.8360656;588.2001558;728.4107692;690.202449;637.2882591;669.5147176;740.2581454;785.3738776;753.8262351;800.4004684;859.2008658;655.0450297;590.6465306;718.1736887;633.7219344;544.4427542;632.2754342;635.4021995;582.4361269;640.6473469;797.6632411;731.2246256;813.2911715;508.4524181;432.484898;569.6789432;596.6156326;429.7923763;517.2742857;593.1890756;496.471564;510.174616;503.6039933;484.9689682;531.7096261;597.0677551;552.9703357;511.175644;511.8715131;586.3606159;496.2081967;591.2018122;472.0628717;495.5377884;495.9652174;528.8323747;558.2597623;587.7809847;509.6867572;486.2842912;403.0048583;511.4205835;530.6154499;525.9877551;483.7196262;634.7597454;487.4187605;549.6617391;501.3378608;441.3122432;464.2929883;475.4331158;500.2897196;527.9723539;433.8976982;553.7310924;494.7559573;468.2952061;510.9104361;473.4192496;500.4492406;542.1185309;556.7132293;557.1386623;499.3557929;485.5112782;505.8;448.9395918;557.5921835;547.9396411;410.2860738;517.184703;452.9030354;490.7342954;546.3881423;504.7892272;485.8419792;501.173913;458.8460919;491.8672912;508.7341977;441.5238894;540.628866;441.1596434;547.9385475;483.4326842;589.3230641;535.2203673;608.8472554
01/07/2018;510.2600969;560.4712739;500.9891847;643.3832428;600.0616;568.60859;465.4253061;599.5938727;610.2364086;610.6780488;565.4916805;573.6341256;484.4802956;474.6027634;521.4063241;512.276509;592.2071778;580.5651828;522.110762;413.4143556;642.9740369;627.5957627;551.7026591;578.5730612;513.1252087;553.6263115;575.827792;539.7708831;705.7357204;698.3690572;580.3896753;521.4779287;486.362969;493.919815;468.7414479;614.2146939;544.0711399;521.0117832;531.5225376;574.7908869;718.8099839;512.5389507;416.0861931;531.5398521;510.0382003;538.9967132;483.9410319;599.4517185;537.7926635;574.6547231;405.3103448;475.3677758;444.233616;626.1726496;497.4153005;420.6812652;471.6058158;460.6071133;444.6423895;463.5191212;595.4158103;643.0564061;507.8426877;505.4428924;478.108354;751.429249;489.0583942;763.7651888;461.6205534;546.7730612;732.990172;494.7783912;735.6164154;779.8017945;763.6647108;553.141925;587.2986604;684.5946583;670.0236735;666.1580289;781.3034539;711.5049808;482.618928;729.5877049;746.0987362;643.2235481;689.5862607;586.1098131;734.7076923;687.317551;624.3692308;654.9077168;738.267335;781.1934694;744.6073254;801.5628415;827.2415584;650.0917587;584.8702041;705.5588994;637.156304;547.2489992;628.4913151;647.2843676;581.8307567;621.4987755;793.1881423;719.0757072;799.1587436;507.7566303;429.7918367;565.652522;606.467365;420.0016221;516.7738776;607.6789916;500.9186414;505.2805174;491.7329451;476.4701319;527.213206;595.3093878;553.687744;509.0124902;503.86306;581.6539708;498.1327869;587.9085667;465.55565;490.2704853;504.2924901;514.4889071;540.6757216;594.3752122;500.6434635;480.3754789;405.7975709;498.6928687;510.811545;512.1297959;490.0331351;627.0771679;494.0854271;550.4695652;499.2198642;446.3064914;464.3397329;467.9706362;498.0416313;509.5189573;429.6709292;551.2789916;485.8603122;465.7703953;511.3317757;475.725938;491.9624301;538.5876461;540.0394412;549.0742251;499.5513558;475.7000835;506.3779592;444.8204082;543.0093458;540.9200653;414.7063758;507.9194467;455.8844857;491.7979626;533.9762846;491.5269321;477.1005587;502.1343874;450.548751;489.5612802;494.8622366;438.3989941;542.5471848;449.6815235;546.6432562;478.6104996;582.9009159;540.4874791;607.1845664
